ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp
7892,Broad Street,690,26.13795775,91.74099445,424,car,low,2,0,05-10-2016 09:04
6580,BHMNCPNST01,485,26.14004753,91.73097233,293,car,low,2,0,05-10-2016 09:04
9204,Others-CCCPS105a,2009,26.14747299,91.72804914,949,car,low,2,0,05-10-2016 09:04
3956,BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,05-10-2016 09:04
11828,Others-CCCPS135a,3883,26.14749943,91.72800489,2142,car,low,3,0,05-10-2016 09:04
14452,Others-CCCPS8,1322,26.14754886,91.72799519,554,bike,low,2,0,05-10-2016 09:04
13140,Others-CCCPS202,2937,26.14749053,91.72799688,928,cycle,low,3,0,05-10-2016 09:04
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016 09:04
17076,Shopping,1920,26.15050395,91.73353109,975,car,average,4,0,05-10-2016 09:04
1332,BHMBCCTHL01,387,26.14449459,91.73620513,211,bike,low,2,0,05-10-2016 09:04
20,BHMBCCMKT01,577,26.14453614,91.73617216,71,car,low,2,0,05-10-2016 09:04
2644,BHMEURBRD01,470,26.14901995,91.7395035,283,car,low,2,0,05-10-2016 09:04
6581,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,05-10-2016 09:30
9205,Others-CCCPS105a,2009,26.14747299,91.72804914,1090,car,average,3,0,05-10-2016 09:30
17077,Shopping,1920,26.15050395,91.73353109,1138,car,low,3,0,05-10-2016 09:30
1333,BHMBCCTHL01,387,26.14449459,91.73620513,256,bike,low,3,0,05-10-2016 09:30
13141,Others-CCCPS202,2937,26.14749053,91.72799688,1083,car,average,4,0,05-10-2016 09:30
11829,Others-CCCPS135a,3883,26.14749943,91.72800489,2552,car,low,3,0,05-10-2016 09:30
2645,BHMEURBRD01,470,26.14901995,91.7395035,347,cycle,low,2,0,05-10-2016 09:30
21,BHMBCCMKT01,577,26.14453614,91.73617216,83,car,average,2,0,05-10-2016 09:30
3957,BHMMBMMBX01,687,20.0000347,78.00000286,464,car,low,2,0,05-10-2016 09:30
15765,Others-CCCPS98,3103,26.14749998,91.72797778,1003,car,low,3,0,05-10-2016 09:30
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016 09:30
14453,Others-CCCPS8,1322,26.14754886,91.72799519,626,car,low,3,0,05-10-2016 09:30
10517,Others-CCCPS119a,2803,26.14754061,91.72797041,478,cycle,low,3,0,05-10-2016 09:30
7893,Broad Street,690,26.13795775,91.74099445,510,car,low,2,0,05-10-2016 09:30
6582,BHMNCPNST01,485,26.14004753,91.73097233,339,truck,low,3,0,05-10-2016 10:04
13142,Others-CCCPS202,2937,26.14749053,91.72799688,1221,truck,low,4,0,05-10-2016 10:04
9206,Others-CCCPS105a,2009,26.14747299,91.72804914,1246,car,average,5,0,05-10-2016 10:04
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016 10:04
14454,Others-CCCPS8,1322,26.14754886,91.72799519,710,car,low,3,0,05-10-2016 10:04
17078,Shopping,1920,26.15050395,91.73353109,1306,truck,low,4,0,05-10-2016 10:04
7894,Broad Street,690,26.13795775,91.74099445,572,car,low,3,0,05-10-2016 10:04
1334,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,low,3,0,05-10-2016 10:04
3958,BHMMBMMBX01,687,20.0000347,78.00000286,536,car,low,4,0,05-10-2016 10:04
22,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,low,3,0,05-10-2016 10:04
15766,Others-CCCPS98,3103,26.14749998,91.72797778,1112,bike,low,4,0,05-10-2016 10:04
2646,BHMEURBRD01,470,26.14901995,91.7395035,383,bike,low,3,0,05-10-2016 10:04
11830,Others-CCCPS135a,3883,26.14749943,91.72800489,2957,car,low,4,0,05-10-2016 10:04
10518,Others-CCCPS119a,2803,26.14754061,91.72797041,547,car,average,4,0,05-10-2016 10:04
2647,BHMEURBRD01,470,26.14901995,91.7395035,404,bike,average,4,0,05-10-2016 10:30
17079,Shopping,1920,26.15050395,91.73353109,1379,car,average,5,0,05-10-2016 10:30
13143,Others-CCCPS202,2937,26.14749053,91.72799688,1288,car,high,7,0,05-10-2016 10:30
6583,BHMNCPNST01,485,26.14004753,91.73097233,355,car,average,3,0,05-10-2016 10:30
9207,Others-CCCPS105a,2009,26.14747299,91.72804914,1339,car,average,4,0,05-10-2016 10:30
10519,Others-CCCPS119a,2803,26.14754061,91.72797041,586,bike,average,5,0,05-10-2016 10:30
1335,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,high,5,0,05-10-2016 10:30
23,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,high,4,0,05-10-2016 10:30
7895,Broad Street,690,26.13795775,91.74099445,598,bike,average,4,0,05-10-2016 10:30
15767,Others-CCCPS98,3103,26.14749998,91.72797778,1182,car,high,6,0,05-10-2016 10:30
14455,Others-CCCPS8,1322,26.14754886,91.72799519,761,car,average,4,0,05-10-2016 10:30
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016 10:30
3959,BHMMBMMBX01,687,20.0000347,78.00000286,578,cycle,average,4,0,05-10-2016 10:30
11831,Others-CCCPS135a,3883,26.14749943,91.72800489,3117,car,average,5,0,05-10-2016 10:30
3960,BHMMBMMBX01,687,20.0000347,78.00000286,619,car,average,5,0,05-10-2016 11:04
13144,Others-CCCPS202,2937,26.14749053,91.72799688,1330,car,average,6,0,05-10-2016 11:04
7896,Broad Street,690,26.13795775,91.74099445,624,car,average,6,0,05-10-2016 11:04
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016 11:04
2648,BHMEURBRD01,470,26.14901995,91.7395035,420,car,average,5,0,05-10-2016 11:04
17080,Shopping,1920,26.15050395,91.73353109,1410,bike,average,7,0,05-10-2016 11:04
6584,BHMNCPNST01,485,26.14004753,91.73097233,367,truck,average,6,0,05-10-2016 11:04
9208,Others-CCCPS105a,2009,26.14747299,91.72804914,1411,car,high,9,0,05-10-2016 11:04
11832,Others-CCCPS135a,3883,26.14749943,91.72800489,3177,car,high,10,0,05-10-2016 11:04
1336,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,average,5,0,05-10-2016 11:04
24,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,average,4,0,05-10-2016 11:04
15768,Others-CCCPS98,3103,26.14749998,91.72797778,1250,bike,average,6,0,05-10-2016 11:04
14456,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,high,8,0,05-10-2016 11:04
10520,Others-CCCPS119a,2803,26.14754061,91.72797041,603,car,average,5,0,05-10-2016 11:04
6585,BHMNCPNST01,485,26.14004753,91.73097233,366,car,average,5,0,05-10-2016 11:30
9209,Others-CCCPS105a,2009,26.14747299,91.72804914,1436,bike,average,7,0,05-10-2016 11:30
13145,Others-CCCPS202,2937,26.14749053,91.72799688,1340,car,average,6,0,05-10-2016 11:30
15769,Others-CCCPS98,3103,26.14749998,91.72797778,1259,truck,average,6,0,05-10-2016 11:30
14457,Others-CCCPS8,1322,26.14754886,91.72799519,796,bike,average,6,0,05-10-2016 11:30
2649,BHMEURBRD01,470,26.14901995,91.7395035,429,cycle,high,8,0,05-10-2016 11:30
3961,BHMMBMMBX01,687,20.0000347,78.00000286,640,cycle,average,6,0,05-10-2016 11:30
7897,Broad Street,690,26.13795775,91.74099445,634,car,average,5,0,05-10-2016 11:30
17081,Shopping,1920,26.15050395,91.73353109,1430,car,average,6,0,05-10-2016 11:30
1337,BHMBCCTHL01,387,26.14449459,91.73620513,340,truck,average,5,0,05-10-2016 11:30
11833,Others-CCCPS135a,3883,26.14749943,91.72800489,3194,car,average,6,0,05-10-2016 11:30
25,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,4,0,05-10-2016 11:30
10521,Others-CCCPS119a,2803,26.14754061,91.72797041,593,car,average,5,0,05-10-2016 11:30
5273,BHMNCPHST01,1200,26.14001386,91.73099967,774,car,average,6,0,05-10-2016 11:30
2650,BHMEURBRD01,470,26.14901995,91.7395035,447,car,high,8,0,05-10-2016 12:04
3962,BHMMBMMBX01,687,20.0000347,78.00000286,650,car,high,9,0,05-10-2016 12:04
11834,Others-CCCPS135a,3883,26.14749943,91.72800489,3213,bike,high,10,0,05-10-2016 12:04
6586,BHMNCPNST01,485,26.14004753,91.73097233,369,car,high,8,0,05-10-2016 12:04
15770,Others-CCCPS98,3103,26.14749998,91.72797778,1264,bike,high,9,0,05-10-2016 12:04
13146,Others-CCCPS202,2937,26.14749053,91.72799688,1359,car,high,10,0,05-10-2016 12:04
5274,BHMNCPHST01,1200,26.14001386,91.73099967,779,truck,high,9,0,05-10-2016 12:04
26,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,6,0,05-10-2016 12:04
14458,Others-CCCPS8,1322,26.14754886,91.72799519,809,bike,high,9,0,05-10-2016 12:04
10522,Others-CCCPS119a,2803,26.14754061,91.72797041,582,bike,high,8,0,05-10-2016 12:04
7898,Broad Street,690,26.13795775,91.74099445,653,cycle,high,8,0,05-10-2016 12:04
1338,BHMBCCTHL01,387,26.14449459,91.73620513,337,car,high,8,0,05-10-2016 12:04
17082,Shopping,1920,26.15050395,91.73353109,1446,car,high,9,0,05-10-2016 12:04
9210,Others-CCCPS105a,2009,26.14747299,91.72804914,1459,bike,average,6,0,05-10-2016 12:04
6587,BHMNCPNST01,485,26.14004753,91.73097233,376,car,high,8,0,05-10-2016 12:17
7899,Broad Street,690,26.13795775,91.74099445,662,car,high,8,0,05-10-2016 12:30
5275,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,high,9,0,05-10-2016 12:30
15771,Others-CCCPS98,3103,26.14749998,91.72797778,1278,truck,high,9,0,05-10-2016 12:30
27,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,0,05-10-2016 12:30
14459,Others-CCCPS8,1322,26.14754886,91.72799519,811,bike,high,9,0,05-10-2016 12:30
2651,BHMEURBRD01,470,26.14901995,91.7395035,450,car,high,9,0,05-10-2016 12:30
1339,BHMBCCTHL01,387,26.14449459,91.73620513,336,bike,high,8,0,05-10-2016 12:30
17083,Shopping,1920,26.15050395,91.73353109,1437,car,average,7,0,05-10-2016 12:30
11835,Others-CCCPS135a,3883,26.14749943,91.72800489,3190,bike,high,11,0,05-10-2016 12:30
13147,Others-CCCPS202,2937,26.14749053,91.72799688,1371,car,high,10,0,05-10-2016 12:30
9211,Others-CCCPS105a,2009,26.14747299,91.72804914,1472,car,high,9,0,05-10-2016 12:30
3963,BHMMBMMBX01,687,20.0000347,78.00000286,661,car,high,9,0,05-10-2016 12:30
10523,Others-CCCPS119a,2803,26.14754061,91.72797041,580,truck,high,8,0,05-10-2016 12:30
5276,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,high,8,0,05-10-2016 12:57
9212,Others-CCCPS105a,2009,26.14747299,91.72804914,1490,truck,average,7,0,05-10-2016 12:57
2652,BHMEURBRD01,470,26.14901995,91.7395035,451,bike,high,8,0,05-10-2016 12:57
1340,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,high,8,0,05-10-2016 12:57
6588,BHMNCPNST01,485,26.14004753,91.73097233,373,car,high,8,0,05-10-2016 12:57
13148,Others-CCCPS202,2937,26.14749053,91.72799688,1381,car,high,9,0,05-10-2016 12:57
11836,Others-CCCPS135a,3883,26.14749943,91.72800489,3145,bike,high,11,0,05-10-2016 12:57
14460,Others-CCCPS8,1322,26.14754886,91.72799519,827,bike,high,9,0,05-10-2016 12:57
10524,Others-CCCPS119a,2803,26.14754061,91.72797041,586,car,high,9,0,05-10-2016 12:57
17084,Shopping,1920,26.15050395,91.73353109,1418,bike,high,9,0,05-10-2016 12:57
7900,Broad Street,690,26.13795775,91.74099445,665,car,average,6,0,05-10-2016 12:57
28,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,high,7,0,05-10-2016 12:57
3964,BHMMBMMBX01,687,20.0000347,78.00000286,663,bike,high,8,0,05-10-2016 12:57
15772,Others-CCCPS98,3103,26.14749998,91.72797778,1279,car,high,9,0,05-10-2016 12:57
6589,BHMNCPNST01,485,26.14004753,91.73097233,372,truck,high,7,0,05-10-2016 13:30
29,BHMBCCMKT01,577,26.14453614,91.73617216,179,truck,high,6,0,05-10-2016 13:30
5277,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,high,8,0,05-10-2016 13:30
3965,BHMMBMMBX01,687,20.0000347,78.00000286,638,car,high,8,0,05-10-2016 13:30
9213,Others-CCCPS105a,2009,26.14747299,91.72804914,1462,car,high,9,0,05-10-2016 13:30
7901,Broad Street,690,26.13795775,91.74099445,669,car,high,7,0,05-10-2016 13:30
11837,Others-CCCPS135a,3883,26.14749943,91.72800489,3146,cycle,average,7,0,05-10-2016 13:30
14461,Others-CCCPS8,1322,26.14754886,91.72799519,824,car,high,8,0,05-10-2016 13:30
15773,Others-CCCPS98,3103,26.14749998,91.72797778,1248,car,high,9,0,05-10-2016 13:30
1341,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,7,0,05-10-2016 13:30
13149,Others-CCCPS202,2937,26.14749053,91.72799688,1386,car,average,6,0,05-10-2016 13:30
17085,Shopping,1920,26.15050395,91.73353109,1427,car,average,6,0,05-10-2016 13:30
2653,BHMEURBRD01,470,26.14901995,91.7395035,454,car,high,8,0,05-10-2016 13:30
10525,Others-CCCPS119a,2803,26.14754061,91.72797041,583,car,high,8,0,05-10-2016 13:30
10526,Others-CCCPS119a,2803,26.14754061,91.72797041,579,car,average,5,0,05-10-2016 13:57
30,BHMBCCMKT01,577,26.14453614,91.73617216,174,car,average,4,0,05-10-2016 13:57
9214,Others-CCCPS105a,2009,26.14747299,91.72804914,1453,car,average,6,0,05-10-2016 13:57
15774,Others-CCCPS98,3103,26.14749998,91.72797778,1237,car,average,7,0,05-10-2016 13:57
17086,Shopping,1920,26.15050395,91.73353109,1422,car,average,6,0,05-10-2016 13:57
2654,BHMEURBRD01,470,26.14901995,91.7395035,455,car,average,5,0,05-10-2016 13:57
14462,Others-CCCPS8,1322,26.14754886,91.72799519,818,bike,average,6,0,05-10-2016 13:57
13150,Others-CCCPS202,2937,26.14749053,91.72799688,1375,car,average,6,0,05-10-2016 13:57
6590,BHMNCPNST01,485,26.14004753,91.73097233,368,car,high,7,0,05-10-2016 13:57
5278,BHMNCPHST01,1200,26.14001386,91.73099967,764,bike,average,5,0,05-10-2016 13:57
3966,BHMMBMMBX01,687,20.0000347,78.00000286,635,bike,average,6,0,05-10-2016 13:57
7902,Broad Street,690,26.13795775,91.74099445,662,car,average,6,0,05-10-2016 13:57
11838,Others-CCCPS135a,3883,26.14749943,91.72800489,3140,car,average,7,0,05-10-2016 13:57
1342,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,5,0,05-10-2016 13:57
11839,Others-CCCPS135a,3883,26.14749943,91.72800489,3072,bike,average,5,0,05-10-2016 14:30
1343,BHMBCCTHL01,387,26.14449459,91.73620513,336,car,average,4,0,05-10-2016 14:30
5279,BHMNCPHST01,1200,26.14001386,91.73099967,767,car,average,4,0,05-10-2016 14:30
15775,Others-CCCPS98,3103,26.14749998,91.72797778,1192,car,average,4,0,05-10-2016 14:30
3967,BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,average,4,0,05-10-2016 14:30
2655,BHMEURBRD01,470,26.14901995,91.7395035,447,car,average,4,0,05-10-2016 14:30
31,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,high,5,0,05-10-2016 14:30
14463,Others-CCCPS8,1322,26.14754886,91.72799519,794,car,average,4,0,05-10-2016 14:30
6591,BHMNCPNST01,485,26.14004753,91.73097233,361,car,average,4,0,05-10-2016 14:30
17087,Shopping,1920,26.15050395,91.73353109,1409,car,average,4,0,05-10-2016 14:30
10527,Others-CCCPS119a,2803,26.14754061,91.72797041,547,car,average,4,0,05-10-2016 14:30
7903,Broad Street,690,26.13795775,91.74099445,653,bike,average,4,0,05-10-2016 14:30
9215,Others-CCCPS105a,2009,26.14747299,91.72804914,1414,bike,high,7,0,05-10-2016 14:30
13151,Others-CCCPS202,2937,26.14749053,91.72799688,1350,truck,average,5,0,05-10-2016 14:30
9216,Others-CCCPS105a,2009,26.14747299,91.72804914,1355,bike,average,5,0,05-10-2016 14:57
17088,Shopping,1920,26.15050395,91.73353109,1378,bike,average,5,0,05-10-2016 14:57
32,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,average,3,0,05-10-2016 14:57
15776,Others-CCCPS98,3103,26.14749998,91.72797778,1135,bike,high,7,0,05-10-2016 14:57
1344,BHMBCCTHL01,387,26.14449459,91.73620513,326,bike,high,6,0,05-10-2016 14:57
10528,Others-CCCPS119a,2803,26.14754061,91.72797041,521,car,average,5,0,05-10-2016 14:57
2656,BHMEURBRD01,470,26.14901995,91.7395035,435,bike,average,4,0,05-10-2016 14:57
5280,BHMNCPHST01,1200,26.14001386,91.73099967,747,car,high,6,0,05-10-2016 14:57
7904,Broad Street,690,26.13795775,91.74099445,632,car,high,6,0,05-10-2016 14:57
14464,Others-CCCPS8,1322,26.14754886,91.72799519,771,truck,average,5,0,05-10-2016 14:57
6592,BHMNCPNST01,485,26.14004753,91.73097233,356,bike,average,4,0,05-10-2016 14:57
3968,BHMMBMMBX01,687,20.0000347,78.00000286,584,car,average,5,0,05-10-2016 14:57
11840,Others-CCCPS135a,3883,26.14749943,91.72800489,2963,car,average,6,0,05-10-2016 14:57
13152,Others-CCCPS202,2937,26.14749053,91.72799688,1314,car,high,6,0,05-10-2016 14:57
7905,Broad Street,690,26.13795775,91.74099445,592,car,low,3,0,05-10-2016 15:30
1345,BHMBCCTHL01,387,26.14449459,91.73620513,306,car,average,2,0,05-10-2016 15:30
14465,Others-CCCPS8,1322,26.14754886,91.72799519,708,car,low,2,0,05-10-2016 15:30
5281,BHMNCPHST01,1200,26.14001386,91.73099967,698,car,average,4,0,05-10-2016 15:30
10529,Others-CCCPS119a,2803,26.14754061,91.72797041,482,truck,low,2,0,05-10-2016 15:30
9217,Others-CCCPS105a,2009,26.14747299,91.72804914,1263,bike,low,3,0,05-10-2016 15:30
6593,BHMNCPNST01,485,26.14004753,91.73097233,325,car,low,2,0,05-10-2016 15:30
17089,Shopping,1920,26.15050395,91.73353109,1303,car,low,2,0,05-10-2016 15:30
11841,Others-CCCPS135a,3883,26.14749943,91.72800489,2782,car,low,3,0,05-10-2016 15:30
33,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,05-10-2016 15:30
2657,BHMEURBRD01,470,26.14901995,91.7395035,403,truck,low,3,0,05-10-2016 15:30
3969,BHMMBMMBX01,687,20.0000347,78.00000286,555,car,low,3,0,05-10-2016 15:30
13153,Others-CCCPS202,2937,26.14749053,91.72799688,1223,car,average,4,0,05-10-2016 15:30
15777,Others-CCCPS98,3103,26.14749998,91.72797778,1056,car,low,3,0,05-10-2016 15:30
6594,BHMNCPNST01,485,26.14004753,91.73097233,316,bike,low,2,0,05-10-2016 15:57
2658,BHMEURBRD01,470,26.14901995,91.7395035,374,car,low,2,0,05-10-2016 16:04
9218,Others-CCCPS105a,2009,26.14747299,91.72804914,1198,car,low,2,0,05-10-2016 16:04
13154,Others-CCCPS202,2937,26.14749053,91.72799688,1152,car,low,2,0,05-10-2016 16:04
11842,Others-CCCPS135a,3883,26.14749943,91.72800489,2571,car,low,3,0,05-10-2016 16:04
14466,Others-CCCPS8,1322,26.14754886,91.72799519,685,car,average,3,0,05-10-2016 16:04
3970,BHMMBMMBX01,687,20.0000347,78.00000286,513,cycle,low,2,0,05-10-2016 16:04
1346,BHMBCCTHL01,387,26.14449459,91.73620513,284,car,low,1,0,05-10-2016 16:04
17090,Shopping,1920,26.15050395,91.73353109,1203,car,low,2,0,05-10-2016 16:04
15778,Others-CCCPS98,3103,26.14749998,91.72797778,992,car,low,2,0,05-10-2016 16:04
5282,BHMNCPHST01,1200,26.14001386,91.73099967,641,car,low,2,0,05-10-2016 16:04
7906,Broad Street,690,26.13795775,91.74099445,550,car,low,2,0,05-10-2016 16:04
10530,Others-CCCPS119a,2803,26.14754061,91.72797041,445,car,low,3,0,05-10-2016 16:04
34,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,05-10-2016 16:04
7907,Broad Street,690,26.13795775,91.74099445,494,bike,low,2,0,05-10-2016 16:30
14467,Others-CCCPS8,1322,26.14754886,91.72799519,632,car,average,3,0,05-10-2016 16:30
6595,BHMNCPNST01,485,26.14004753,91.73097233,299,truck,low,2,0,05-10-2016 16:30
11843,Others-CCCPS135a,3883,26.14749943,91.72800489,2277,bike,low,2,0,05-10-2016 16:30
10531,Others-CCCPS119a,2803,26.14754061,91.72797041,390,car,low,2,0,05-10-2016 16:30
13155,Others-CCCPS202,2937,26.14749053,91.72799688,1054,car,average,3,0,05-10-2016 16:30
9219,Others-CCCPS105a,2009,26.14747299,91.72804914,1097,truck,low,2,0,05-10-2016 16:30
35,BHMBCCMKT01,577,26.14453614,91.73617216,114,bike,low,1,0,05-10-2016 16:30
3971,BHMMBMMBX01,687,20.0000347,78.00000286,465,car,low,2,0,05-10-2016 16:30
2659,BHMEURBRD01,470,26.14901995,91.7395035,335,bike,low,2,0,05-10-2016 16:30
5283,BHMNCPHST01,1200,26.14001386,91.73099967,544,car,low,2,0,05-10-2016 16:30
15779,Others-CCCPS98,3103,26.14749998,91.72797778,893,cycle,low,2,0,05-10-2016 16:30
1347,BHMBCCTHL01,387,26.14449459,91.73620513,261,bike,average,3,0,05-10-2016 16:30
17091,Shopping,1920,26.15050395,91.73353109,1049,car,low,2,0,05-10-2016 16:30
7908,Broad Street,690,26.13795775,91.74099445,187,truck,average,2,0,06-10-2016 07:57
36,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,1,0,06-10-2016 07:57
9220,Others-CCCPS105a,2009,26.14747299,91.72804914,760,car,low,2,0,06-10-2016 07:57
1348,BHMBCCTHL01,387,26.14449459,91.73620513,98,car,low,1,0,06-10-2016 07:57
17092,Shopping,1920,26.15050395,91.73353109,615,car,low,2,0,06-10-2016 07:57
11844,Others-CCCPS135a,3883,26.14749943,91.72800489,1117,bike,low,2,0,06-10-2016 07:57
14468,Others-CCCPS8,1322,26.14754886,91.72799519,404,bike,low,1,0,06-10-2016 07:57
6596,BHMNCPNST01,485,26.14004753,91.73097233,260,bike,low,2,0,06-10-2016 07:57
13156,Others-CCCPS202,2937,26.14749053,91.72799688,545,cycle,low,2,0,06-10-2016 07:57
3972,BHMMBMMBX01,687,20.0000347,78.00000286,356,car,low,2,0,06-10-2016 07:57
2660,BHMEURBRD01,470,26.14901995,91.7395035,128,car,average,1,0,06-10-2016 07:57
5284,BHMNCPHST01,1200,26.14001386,91.73099967,225,cycle,low,2,0,06-10-2016 07:57
10532,Others-CCCPS119a,2803,26.14754061,91.72797041,174,truck,low,1,0,06-10-2016 07:57
15780,Others-CCCPS98,3103,26.14749998,91.72797778,692,car,low,2,0,06-10-2016 07:57
17093,Shopping,1920,26.15050395,91.73353109,772,car,average,3,0,06-10-2016 08:30
13157,Others-CCCPS202,2937,26.14749053,91.72799688,703,truck,average,3,0,06-10-2016 08:30
2661,BHMEURBRD01,470,26.14901995,91.7395035,199,bike,low,1,0,06-10-2016 08:30
7909,Broad Street,690,26.13795775,91.74099445,293,car,low,2,0,06-10-2016 08:30
14469,Others-CCCPS8,1322,26.14754886,91.72799519,461,car,low,2,0,06-10-2016 08:30
5285,BHMNCPHST01,1200,26.14001386,91.73099967,304,bike,low,2,0,06-10-2016 08:30
1349,BHMBCCTHL01,387,26.14449459,91.73620513,133,car,low,2,0,06-10-2016 08:30
3973,BHMMBMMBX01,687,20.0000347,78.00000286,392,car,low,2,0,06-10-2016 08:30
15781,Others-CCCPS98,3103,26.14749998,91.72797778,785,car,average,3,0,06-10-2016 08:30
37,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,06-10-2016 08:30
9221,Others-CCCPS105a,2009,26.14747299,91.72804914,853,cycle,low,2,0,06-10-2016 08:30
10533,Others-CCCPS119a,2803,26.14754061,91.72797041,249,car,average,3,0,06-10-2016 08:30
6597,BHMNCPNST01,485,26.14004753,91.73097233,277,bike,low,2,0,06-10-2016 08:30
11845,Others-CCCPS135a,3883,26.14749943,91.72800489,1561,car,low,2,0,06-10-2016 08:30
3974,BHMMBMMBX01,687,20.0000347,78.00000286,447,car,low,2,0,06-10-2016 08:57
13158,Others-CCCPS202,2937,26.14749053,91.72799688,858,car,low,2,0,06-10-2016 08:57
38,BHMBCCMKT01,577,26.14453614,91.73617216,70,car,low,1,0,06-10-2016 08:57
9222,Others-CCCPS105a,2009,26.14747299,91.72804914,940,truck,low,3,0,06-10-2016 08:57
10534,Others-CCCPS119a,2803,26.14754061,91.72797041,324,cycle,average,2,0,06-10-2016 08:57
11846,Others-CCCPS135a,3883,26.14749943,91.72800489,1974,car,low,3,0,06-10-2016 08:57
6598,BHMNCPNST01,485,26.14004753,91.73097233,282,car,low,1,0,06-10-2016 08:57
2662,BHMEURBRD01,470,26.14901995,91.7395035,284,car,low,2,0,06-10-2016 08:57
1350,BHMBCCTHL01,387,26.14449459,91.73620513,157,truck,low,1,0,06-10-2016 08:57
17094,Shopping,1920,26.15050395,91.73353109,937,car,low,2,0,06-10-2016 08:57
15782,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,low,2,0,06-10-2016 08:57
